,index,count,d_cap,d_tract,distance,end station latitude,end station longitude,o_cap,o_tract,start station latitude,start station longitude,tripduration,o_pop,d_pop,o_housing,d_housing,tract_x,o_sq_foot,tract_y,d_sq_foot,tract,diffs_out,start,end,weighted,total_out,total_in,o_hub,d_hub,od_hub,SX,SY,EX,EY
10171,10171,163,99.0,009700,,40.7493616033,-73.9991321067,111.0,003002,40.72217444,-73.98368779,1399.93523021,3031,4744,1885,2827,003002,18686109.2263,009700,83018263.1602,,0.0,003002,009700,16207.2431625,38675,120211,hub,hub,non_hub,585831.986427,4508413.19181,584493.220017,4511416.17434
10172,10172,223,297.0,009700,,40.7493616033,-73.9991321067,363.0,003100,40.7140617467,-74.0041933367,1391.15926099,2809,4744,858,2827,003100,145687012.574,009700,83018263.1602,,0.0,003100,009700,16207.2431625,81469,120211,hub,hub,non_hub,584110.388584,4507492.78891,584493.220017,4511416.17434
10173,10173,519,297.0,009700,,40.7493616033,-73.9991321067,300.0,003200,40.7260543867,-73.9823576167,1231.69096463,7630,4744,4888,2827,003200,46369492.482,009700,83018263.1602,,0.0,003200,009700,16207.2431625,138064,120211,hub,hub,non_hub,585939.335766,4508845.19329,584493.220017,4511416.17434
10174,10174,810,495.0,009700,,40.7493616033,-73.9991321067,519.0,003300,40.718820109,-74.0063381016,1173.70834998,5174,4744,2694,2827,003300,215459582.054,009700,83018263.1602,,0.0,003300,009700,16207.2431625,115059,120211,hub,hub,non_hub,583923.252991,4508018.94647,584493.220017,4511416.17434
10175,10175,268,99.0,009700,,40.7493616033,-73.9991321067,117.0,003400,40.72955361,-73.98057249,1013.01439,6706,4744,4203,2827,003400,42933229.7541,009700,83018263.1602,,0.0,003400,009700,16207.2431625,47926,120211,hub,hub,non_hub,586085.581298,4509235.37985,584493.220017,4511416.17434
10176,10176,356,198.0,009700,,40.7493616033,-73.9991321067,198.0,003601,40.72217423,-73.990293175,1261.17136933,3299,4744,1613,2827,003601,29191583.8104,009700,83018263.1602,,0.0,003601,009700,16207.2431625,77585,120211,hub,hub,non_hub,585274.124459,4508406.73315,584493.220017,4511416.17434
10177,10177,428,198.0,009700,,40.7493616033,-73.9991321067,186.0,003602,40.724852985,-73.989265345,1208.51225548,2918,4744,1586,2827,003602,24941258.1161,009700,83018263.1602,,0.0,003602,009700,16207.2431625,82124,120211,hub,hub,non_hub,585357.507872,4508705.09166,584493.220017,4511416.17434
10178,10178,1562,396.0,009700,,40.7493616033,-73.9991321067,444.0,003700,40.7256696075,-74.0052069325,1108.07203049,2401,4744,1490,2827,003700,212385639.924,009700,83018263.1602,,0.0,003700,009700,16207.2431625,173333,120211,hub,hub,non_hub,584010.178026,4508780.36793,584493.220017,4511416.17434
10179,10179,780,396.0,009700,,40.7493616033,-73.9991321067,480.0,003800,40.72765889,-73.988195855,1077.17279029,8610,4744,5795,2827,003800,67437493.5221,009700,83018263.1602,,0.0,003800,009700,16207.2431625,167230,120211,hub,hub,non_hub,585444.239635,4509017.60641,584493.220017,4511416.17434
10180,10180,892,396.0,009700,,40.7493616033,-73.9991321067,318.0,003900,40.7201717475,-74.00983051,1203.19866488,5253,4744,3059,2827,003900,194910113.03,009700,83018263.1602,,0.0,003900,009700,16207.2431625,113624,120211,hub,hub,non_hub,583626.593058,4508165.65565,584493.220017,4511416.17434
10181,10181,481,198.0,009700,,40.7493616033,-73.9991321067,198.0,004000,40.73000573,-73.98549552,1071.66988076,9801,4744,4546,2827,004000,66858387.5133,009700,83018263.1602,,0.0,004000,009700,16207.2431625,99660,120211,hub,hub,non_hub,585669.269443,4509280.75306,584493.220017,4511416.17434
10182,10182,433,198.0,009700,,40.7493616033,-73.9991321067,192.0,004100,40.7195529,-73.996789035,1431.49103384,7793,4744,3765,2827,004100,71738983.3617,009700,83018263.1602,,0.0,004100,009700,16207.2431625,114685,120211,hub,hub,non_hub,584728.836557,4508109.46034,584493.220017,4511416.17434
10183,10183,232,99.0,009700,,40.7493616033,-73.9991321067,105.0,004200,40.73223272,-73.98889957,906.830084775,4988,4744,1801,2827,004200,39941846.3325,009700,83018263.1602,,0.0,004200,009700,16207.2431625,50846,120211,hub,hub,non_hub,585378.96492,4509524.64843,584493.220017,4511416.17434
10184,10184,422,198.0,009700,,40.7493616033,-73.9991321067,201.0,004300,40.723870235,-73.995226525,1264.89179881,4267,4744,2598,2827,004300,65935514.1184,009700,83018263.1602,,0.0,004300,009700,16207.2431625,95162,120211,hub,hub,non_hub,584855.320992,4508590.22212,584493.220017,4511416.17434
10185,10185,500,198.0,009700,,40.7493616033,-73.9991321067,180.0,004400,40.73080269,-73.97968993,1024.98009436,17710,4744,8297,2827,004400,114601147.016,009700,83018263.1602,,0.0,004400,009700,16207.2431625,106427,120211,hub,hub,non_hub,586158.498991,4509374.90208,584493.220017,4511416.17434
10186,10186,107,99.0,009700,,40.7493616033,-73.9991321067,81.0,004500,40.71910537,-73.99973337,1629.30898974,840,4744,582,2827,004500,52009114.8865,009700,83018263.1602,,0.0,004500,009700,16207.2431625,34275,120211,hub,hub,non_hub,584480.726971,4508056.94497,584493.220017,4511416.17434
10187,10187,129,99.0,009700,,40.7493616033,-73.9991321067,117.0,004700,40.72165481,-74.00234737,1263.80624355,2267,4744,1586,2827,004700,75477587.1594,009700,83018263.1602,,0.0,004700,009700,16207.2431625,27544,120211,hub,hub,non_hub,584256.734795,4508337.43837,584493.220017,4511416.17434
10188,10188,315,99.0,009700,,40.7493616033,-73.9991321067,105.0,004800,40.73624527,-73.98473765,735.606287535,7550,4744,3799,2827,004800,74763044.6965,009700,83018263.1602,,0.0,004800,009700,16207.2431625,42567,120211,hub,hub,non_hub,585725.258797,4509974.12516,584493.220017,4511416.17434
10189,10189,601,198.0,009700,,40.7493616033,-73.9991321067,219.0,004900,40.724268615,-74.000521515,1195.76191774,4951,4744,3054,2827,004900,103848670.177,009700,83018263.1602,,0.0,004900,009700,16207.2431625,80152,120211,hub,hub,non_hub,584407.63728,4508629.34168,584493.220017,4511416.17434
10190,10190,800,297.0,009700,,40.7493616033,-73.9991321067,279.0,005000,40.7359163467,-73.9873427633,797.169884621,5061,4744,3595,2827,005000,120638459.215,009700,83018263.1602,,0.0,005000,009700,16207.2431625,111023,120211,hub,hub,non_hub,585505.709717,4509935.07175,584493.220017,4511416.17434
10191,10191,2136,198.0,009700,,40.7493616033,-73.9991321067,318.0,005200,40.73715585,-73.991241315,739.681722183,4193,4744,1785,2827,005200,109103391.81,009700,83018263.1602,,0.0,005200,009700,16207.2431625,159876,120211,hub,hub,non_hub,585174.941656,4510068.87544,584493.220017,4511416.17434
10192,10192,1265,99.0,009700,,40.7493616033,-73.9991321067,141.0,005400,40.73971301,-73.99456405,583.414953632,4656,4744,2837,2827,005400,128803552.888,009700,83018263.1602,,0.0,005400,009700,16207.2431625,73728,120211,hub,hub,non_hub,584891.129718,4510349.51956,584493.220017,4511416.17434
10193,10193,394,99.0,009700,,40.7493616033,-73.9991321067,90.0,005501,40.72679454,-73.99695094,1125.15344723,5079,4744,2483,2827,005501,61061928.4125,009700,83018263.1602,,0.0,005501,009700,16207.2431625,57258,120211,hub,hub,non_hub,584705.980012,4508913.17477,584493.220017,4511416.17434
10194,10194,366,99.0,009700,,40.7493616033,-73.9991321067,81.0,005502,40.72743423,-73.99379025,1033.04548595,2383,4744,1262,2827,005502,49017118.6146,009700,83018263.1602,,0.0,005502,009700,16207.2431625,55117,120211,hub,hub,non_hub,584972.085912,4508987.23863,584493.220017,4511416.17434
10195,10195,1497,198.0,009700,,40.7493616033,-73.9991321067,285.0,005600,40.74065347,-73.98778661,614.269793065,2618,4744,2190,2827,005600,189153355.609,009700,83018263.1602,,0.0,005600,009700,16207.2431625,113209,120211,hub,hub,non_hub,585462.168743,4510460.49357,584493.220017,4511416.17434
10196,10196,983,198.0,009700,,40.7493616033,-73.9991321067,246.0,005700,40.729662915,-73.992405595,1030.03939904,2937,4744,1789,2827,005700,90178032.7137,009700,83018263.1602,,0.0,005700,009700,16207.2431625,156896,120211,hub,hub,non_hub,585086.179601,4509235.9788,584493.220017,4511416.17434
10197,10197,3615,198.0,009700,,40.7493616033,-73.9991321067,261.0,005800,40.743154205,-73.990299735,462.138385899,3182,4744,2306,2827,005800,164037511.755,009700,83018263.1602,,0.0,005800,009700,16207.2431625,130970,120211,hub,hub,hub,585246.786708,4510735.64918,584493.220017,4511416.17434
10198,10198,317,99.0,009700,,40.7493616033,-73.9991321067,93.0,005900,40.73049393,-73.9957214,940.239009953,5516,4744,3276,2827,005900,71785177.1361,009700,83018263.1602,,0.0,005900,009700,16207.2431625,53180,120211,hub,hub,non_hub,584805.117401,4509325.01914,584493.220017,4511416.17434
10199,10199,304,198.0,009700,,40.7493616033,-73.9991321067,189.0,006000,40.734822295,-73.976916765,1039.60334713,5286,4744,2459,2827,006000,27468182.8943,009700,83018263.1602,,0.0,006000,009700,16207.2431625,80462,120211,hub,hub,non_hub,586387.478737,4509823.83141,584493.220017,4511416.17434
10200,10200,1973,396.0,009700,,40.7493616033,-73.9991321067,423.0,006100,40.73385254,-73.992357065,862.520593469,4913,4744,2683,2827,006100,91682014.33,009700,83018263.1602,,0.0,006100,009700,16207.2431625,245510,120211,hub,hub,non_hub,585084.940162,4509701.10308,584493.220017,4511416.17434
10201,10201,183,99.0,009700,,40.7493616033,-73.9991321067,90.0,006200,40.7381765,-73.97738662,924.007969378,4680,4744,1401,2827,006200,231817485.533,009700,83018263.1602,,0.0,006200,009700,16207.2431625,33218,120211,hub,hub,non_hub,586343.467107,4510195.70961,584493.220017,4511416.17434
10202,10202,1324,297.0,009700,,40.7493616033,-73.9991321067,297.0,006300,40.7346940933,-73.99785666,789.072739632,6076,4744,4277,2827,006300,85447631.8451,009700,83018263.1602,,0.0,006300,009700,16207.2431625,120233,120211,hub,hub,non_hub,584619.48321,4509789.20591,584493.220017,4511416.17434
10203,10203,308,99.0,009700,,40.7493616033,-73.9991321067,117.0,006400,40.73587678,-73.98205027,875.474272945,7518,4744,5058,2827,006400,95664936.1545,009700,83018263.1602,,0.0,006400,009700,16207.2431625,47750,120211,hub,hub,non_hub,585952.649806,4509935.84788,584493.220017,4511416.17434
10204,10204,746,297.0,009700,,40.7493616033,-73.9991321067,318.0,006500,40.7306296367,-73.9991423,884.509489215,6517,4744,3568,2827,006500,59290910.3694,009700,83018263.1602,,0.0,006500,009700,16207.2431625,125356,120211,hub,hub,non_hub,584516.067395,4509336.78488,584493.220017,4511416.17434
10205,10205,497,198.0,009700,,40.7493616033,-73.9991321067,246.0,006600,40.739285505,-73.97827188,830.68506443,11780,4744,6818,2827,006600,84730469.4548,009700,83018263.1602,,0.0,006600,009700,16207.2431625,74621,120211,hub,hub,non_hub,586267.286922,4510317.94668,584493.220017,4511416.17434
10206,10206,467,99.0,009700,,40.7493616033,-73.9991321067,117.0,006700,40.73038599,-74.00214988,877.332327646,4984,4744,3796,2827,006700,47238039.9972,009700,83018263.1602,,0.0,006700,009700,16207.2431625,70025,120211,hub,hub,non_hub,584262.399901,4509306.84766,584493.220017,4511416.17434
10207,10207,370,99.0,009700,,40.7493616033,-73.9991321067,117.0,006800,40.74025878,-73.98409214,770.088477366,6735,4744,4494,2827,006800,130298431.446,009700,83018263.1602,,0.0,006800,009700,16207.2431625,58926,120211,hub,hub,non_hub,585774.608423,4510420.28363,584493.220017,4511416.17434
10208,10208,1718,198.0,009700,,40.7493616033,-73.9991321067,201.0,006900,40.732319905,-74.0069291,827.933039891,2687,4744,1484,2827,006900,61292499.9331,009700,83018263.1602,,0.0,006900,009700,16207.2431625,130727,120211,hub,hub,non_hub,583856.38945,4509516.94969,584493.220017,4511416.17434
10209,10209,829,297.0,009700,,40.7493616033,-73.9991321067,381.0,007000,40.742527523,-73.9756381615,886.986258239,8302,4744,5669,2827,007000,78634704.8451,009700,83018263.1602,,0.0,007000,009700,16207.2431625,145227,120211,hub,hub,non_hub,586485.462815,4510680.42544,584493.220017,4511416.17434
10210,10210,874,198.0,009700,,40.7493616033,-73.9991321067,213.0,007100,40.736526545,-74.000108805,650.360590383,5633,4744,3844,2827,007100,68447429.2743,009700,83018263.1602,,0.0,007100,009700,16207.2431625,79459,120211,hub,hub,non_hub,584426.995774,4509990.4524,584493.220017,4511416.17434
10211,10211,1712,297.0,009700,,40.7493616033,-73.9991321067,378.0,007200,40.7447014833,-73.98154809,658.836474773,7734,4744,5222,2827,007200,132092861.454,009700,83018263.1602,,0.0,007200,009700,16207.2431625,157612,120211,hub,hub,non_hub,585983.687715,4510915.94446,584493.220017,4511416.17434
10212,10212,1127,198.0,009700,,40.7493616033,-73.9991321067,177.0,007300,40.734682705,-74.00388484,744.470715448,5615,4744,4547,2827,007300,48716185.79,009700,83018263.1602,,0.0,007300,009700,16207.2431625,92567,120211,hub,hub,non_hub,584110.479319,4509782.14883,584493.220017,4511416.17434
10213,10213,1482,198.0,009700,,40.7493616033,-73.9991321067,258.0,007400,40.746413585,-73.98586892,523.11624082,4179,4744,2700,2827,007400,170614202.951,009700,83018263.1602,,0.0,007400,009700,16207.2431625,81121,120211,hub,hub,non_hub,585616.696258,4511101.7763,584493.220017,4511416.17434
10214,10214,1869,198.0,009700,,40.7493616033,-73.9991321067,207.0,007600,40.74737476,-73.988320695,493.273531041,2203,4744,1573,2827,007600,242014413.464,009700,83018263.1602,,0.0,007600,009700,16207.2431625,97464,120211,hub,hub,non_hub,585408.475283,4511206.08492,584493.220017,4511416.17434
10215,10215,2579,99.0,009700,,40.7493616033,-73.9991321067,129.0,007700,40.7390169121,-74.0026376103,521.101293627,5404,4744,4254,2827,007700,59306273.1509,009700,83018263.1602,,0.0,007700,009700,16207.2431625,79025,120211,hub,hub,non_hub,584210.329106,4510264.47156,584493.220017,4511416.17434
10216,10216,356,99.0,009700,,40.7493616033,-73.9991321067,117.0,007800,40.74780373,-73.9734419,1000.30219442,7380,4744,5372,2827,007800,112124597.728,009700,83018263.1602,,0.0,007800,009700,16207.2431625,59601,120211,hub,hub,non_hub,586664.043115,4511268.28888,584493.220017,4511416.17434
10217,10217,2949,495.0,009700,,40.7493616033,-73.9991321067,522.0,007900,40.738916514,-74.007286026,674.525831901,4406,4744,2904,2827,007900,86937368.5918,009700,83018263.1602,,0.0,007900,009700,16207.2431625,171846,120211,hub,hub,non_hub,583817.969395,4510248.87788,584493.220017,4511416.17434
10218,10218,759,198.0,009700,,40.7493616033,-73.9991321067,213.0,008000,40.7485693,-73.97717991,822.164116305,4946,4744,3730,2827,008000,197763821.532,009700,83018263.1602,,0.0,008000,009700,16207.2431625,74808,120211,hub,hub,non_hub,586347.477591,4511349.58844,584493.220017,4511416.17434
10219,10219,1083,99.0,009700,,40.7493616033,-73.9991321067,117.0,008100,40.73935542,-73.99931783,508.759660739,8675,4744,5315,2827,008100,91100400.6907,009700,83018263.1602,,0.0,008100,009700,16207.2431625,53195,120211,hub,hub,non_hub,584490.204148,4510305.23824,584493.220017,4511416.17434
10220,10220,1956,297.0,009700,,40.7493616033,-73.9991321067,525.0,008200,40.7519471209,-73.979350901,813.68828199,3442,4744,2534,2827,008200,262405408.076,009700,83018263.1602,,0.0,008200,009700,16207.2431625,228612,120211,hub,hub,non_hub,586159.836906,4511722.41762,584493.220017,4511416.17434
10221,10221,7015,396.0,009700,,40.7493616033,-73.9991321067,357.0,008300,40.742591315,-74.004102785,436.68751413,4211,4744,2321,2827,008300,119862327.354,009700,83018263.1602,,0.0,008300,009700,16207.2431625,186113,120211,hub,hub,hub,584082.11654,4510659.85081,584493.220017,4511416.17434
10222,10222,331,99.0,009700,,40.7493616033,-73.9991321067,114.0,008400,40.75038009,-73.98338988,737.857831185,1726,4744,1041,2827,008400,147824461.739,009700,83018263.1602,,0.0,008400,009700,16207.2431625,34199,120211,hub,hub,non_hub,585820.889203,4511544.50828,584493.220017,4511416.17434
10223,10223,94,99.0,009700,,40.7493616033,-73.9991321067,129.0,008601,40.744219,-73.97121214,974.845962733,2551,4744,1528,2827,008601,31141773.9073,009700,83018263.1602,,0.0,008601,009700,16207.2431625,31961,120211,hub,hub,non_hub,586856.951039,4510872.56191,584493.220017,4511416.17434
10224,10224,4363,198.0,009700,,40.7493616033,-73.9991321067,234.0,008700,40.74206378,-73.995708955,448.53261895,6671,4744,4249,2827,008700,85660216.7821,009700,83018263.1602,,0.0,008700,009700,16207.2431625,152953,120211,hub,hub,hub,584791.475936,4510609.36503,584493.220017,4511416.17434
10225,10225,175,198.0,009700,,40.7493616033,-73.9991321067,234.0,008800,40.75012189,-73.970133575,1072.61491686,6964,4744,5507,2827,008800,216532475.876,009700,83018263.1602,,0.0,008800,009700,16207.2431625,43247,120211,hub,hub,non_hub,586940.323322,4511528.89362,584493.220017,4511416.17434
10226,10226,4176,297.0,009700,,40.7493616033,-73.9991321067,360.0,008900,40.74529008,-74.0021768567,360.760470171,5560,4744,3511,2827,008900,54419260.2723,009700,83018263.1602,,0.0,008900,009700,16207.2431625,158638,120211,hub,hub,hub,584241.316685,4510961.27944,584493.220017,4511416.17434
10227,10227,261,297.0,009700,,40.7493616033,-73.9991321067,330.0,009000,40.75261798,-73.9703317533,1133.13161613,7026,4744,5832,2827,009000,208846060.851,009700,83018263.1602,,0.0,009000,009700,16207.2431625,74531,120211,hub,hub,non_hub,586920.342162,4511805.78171,584493.220017,4511416.17434
10228,10228,3173,99.0,009700,,40.7493616033,-73.9991321067,117.0,009100,40.74487634,-73.99529885,365.814625369,6415,4744,4386,2827,009100,127325659.041,009700,83018263.1602,,0.0,009100,009700,16207.2431625,63878,120211,hub,hub,hub,584822.527687,4510921.97538,584493.220017,4511416.17434
10229,10229,229,198.0,009700,,40.7493616033,-73.9991321067,330.0,009200,40.7548518863,-73.9734329075,1159.1797461,1754,4744,1461,2827,009200,408192557.246,009700,83018263.1602,,0.0,009200,009700,16207.2431625,72226,120211,hub,hub,non_hub,586655.650548,4512050.69496,584493.220017,4511416.17434
10230,10230,2110,99.0,009700,,40.7493616033,-73.9991321067,117.0,009300,40.74475148,-73.99915362,336.731406383,9705,4744,5585,2827,009300,68528055.2433,009700,83018263.1602,,0.0,009300,009700,16207.2431625,52202,120211,hub,hub,non_hub,584497.239363,4510904.39701,584493.220017,4511416.17434
10231,10231,664,99.0,009700,,40.7493616033,-73.9991321067,93.0,009400,40.75320159,-73.9779874,934.521421376,29,4744,16,2827,009400,299218147.811,009700,83018263.1602,,0.0,009400,009700,16207.2431625,82147,120211,hub,hub,non_hub,586273.319314,4511863.01244,584493.220017,4511416.17434
